id,old_name,old_address,google_name,google_address,place_id,google_rating,google_rating_count,google_phone,google_photo_name
8230,Kavod Halavi,"19 Rue Jean Mermoz, Paris, 75008, France",Kavod Halavi,"19 Rue Jean Mermoz, 75008 Paris, France",ChIJ4xFfbkdv5kcRR0p7Yxpoc8Y,4.6,161,01 42 89 02 00,places/ChIJ4xFfbkdv5kcRR0p7Yxpoc8Y/photos/AaVGc3mSSTBQnNLiAyzN0oy_0H4c3zw611dSGyaaqzhucsxNVzFk_dTj75xSp3OTrVv-_pyY2-dQr7h025UH6FtXmYDeap3yO-gTWO5JGhfgT1rWnK3h4PDD1_ibm3hUroCLZuIbzcvk7vAMbx9IMHbd3rsLX1kO6MsQODgaHzjzD52PZJI6vwExY017oq49x9GTchim8irU0S87wPK99XARnP6TmOhXVQH88zS_zvdBHku6JAFHOjF0TVTg8Xz0JiO5ggvQW02qmTt-NtapgAZxsqsufEvU1XMjQvubFc-MTYm-cxF4eTlJNk2QRkwYtUJFPeXGLaEDSulAgSOS6xXUkK1Or32RJ5gkyAK9o1hAo7sdhbRzOT4NR3kRAOpSqo9WsdKNl-rnkDrxbVU3YKTpjpNQvo0Qc70-5amXd8U-rpqHFVNd
8231,Kifolie,"112, boulevard de Belleville, Paris, 75020, France",Kifolie,"112 Bd de Belleville, 75020 Paris, France",ChIJncCMC-Zt5kcRvSArvQS8cj8,3.8,354,01 47 97 53 13,places/ChIJncCMC-Zt5kcRvSArvQS8cj8/photos/AaVGc3mnZVMJCVvw2QFVE03zibsOjWdICd2hAlZWdJHFaygbm1SPs1VPQlaoZdoov-6E42GJ5xpBfKiuf1ofL-13XscTrvM3FibY5YjO3XJ62qpdWrCErs3H9-zE1N1TeqKO2xhnf-OycjImm3J5eAw2DnaC23o2kcOTWrOjsOvfMqDcOkYfm5B88av0Xq75upPyVgjuFXrc6q5ZzkNVwrTDsm6-juqRj6duUaa2QnUsAes44MhTIxUi8NSHokWWiEWtQbkqmC2tTudGgX-PO8o7-DSVKxNDwTnDL8drkiaqAjwzsPSeL9njk0Qh3biGMzNRwFGAZJ1sEr1GaaKi1tVBeRUFWVcoTP9qWK-FjM6jt-Fc0QukFkgioPPHyDtw3ypi8qr55xhDTlBizxsFpTPVVs3LBqqIzCHbOMvWjG6UMEY
8232,Korcarz,"29 rue des Rosiers, Paris, 75004, France",Korcarz,"29 Rue des Rosiers, 75004 Paris, France",ChIJ2dCU8AJu5kcRP8SazmkIWbI,4,744,01 42 77 39 47,places/ChIJ2dCU8AJu5kcRP8SazmkIWbI/photos/AaVGc3l17Mnr-SYvJ8-m9FSHzqCwd7IV53FzgE6HtAt6IsvHQHegUSC4sFp1FgcwAeieYlNqaXTgfBBGUQ1LWJoHp2V9EEwX-uPlBRBZM2UPCdFuLKjGz5UuOpk0DfNz_pQBiAYH0J5nNdKbeDLcfkbgYOXZ3RMvwGOtSqELoG56q_AulqEPT1Ed5B0evvhApjxRNQ0qT7fM82I6XlLY0PTZ8BLjcekeofDI3RgLYu5kgOIp1R0sDOwmCVGCNWentCk-HLqGP23UIV9raVq3eH4JsY96s6xD1kymArbg7pDdVfygMoPkdksFEl1AlO0-2_R9nfq_z4Quzk8iQ88LpSznRh5eFurq9jkcxnEzgjhr5klfMsnZN1fZJt2KUKvK-sC-SiuEnryXJuKOEoo0elz9T074hKGNDI4yKqQr-LfkMw2f3g
8233,Kosher Pizza,"18 Rue des Ecouffes, Paris, 75004, France",Kosher Pizza,"18 Rue des Écouffes, 75004 Paris, France",ChIJ94QXYQJu5kcRK1vWY6IA-ps,4.5,122,,places/ChIJ94QXYQJu5kcRK1vWY6IA-ps/photos/AaVGc3l2PDKr_8BsvBZsty5t-JdqOSo0eAhq-z_ZSQ4iBDAT6BO4HaLjaciXFcdsswLdGjb9QVkWBnX3rU7vJfVlubXMZaNoNmO9PprMImU4KEWT9SKFHMmz9rdJx4J59z6RotuMenak5lMX9M5P_F2uNUfudXzO5QNWU1H1ArxBkfM9AJ5leNWAwl9cb83H3qDj8VJs_Mloya32_8cHi8DZobCbOWjSSNHMF_9tqFHINBI_LdlksXe9uCF0zEsJiingwpMKK9ZYJiRKBid671M49hVGEMWaY9bOLMvhBQFBN_UBtHWaFC01EmgWTKyuvhBkilPnIXxHFvqZaArdwXUKrOAFtR7Jhqo_EU_13d3omMpngadflhL_KQpjS5nTzM8mXOFR7PDuX3vaYd8oJGNi02wBnCvkfmPBI3GSQXKFLEI1Mj_a
8234,L'Aile ou la Cuisse - Rue Greuze,"33 rue Greuze, Paris, 75016, France",L'Aile ou la Cuisse,"33 Rue Greuze, 75016 Paris, France",ChIJVZQuRDZu5kcRdJ-SjAr_Dj0,4.1,378,06 03 36 38 56,places/ChIJVZQuRDZu5kcRdJ-SjAr_Dj0/photos/AaVGc3m_zbNBnGysXj9UQKRuMV4bYcUlaGqqbO-pn69vPGo3JLTHLrEmArP0LHlynlQmZw-u7lI-RhDjl5VI7UxD6xl98pB4CSCXLlFaEvZKNKdsoxL6NfBLB198LL3ZgqOHwKudM7Gk_TkKITNF7_Xow11irjfMiv9ck1tmes-bCfHK-EjxXR7NmANLhYZkv_Rr27iWsmgvo0Sn0igvQ7rJLzPnwH0EObvRF2BOcinhSaQfMbF-Z_eAxOhb0m1cq8yJVqJhbFJpjc5MhVIAideobe2ZJOjym4QJXP3ZcfwVCycKIaRJSPI2TutdOSBkGXpLfYjryFk1XCrqqa-pfkXlRbLEJ7sJIUYazvrwQlcET_ebOO1gv_ExzTYdCJBNFCwqzdHbUbkKRpb4nWIfCkUpJb0E-CKnAtRql46qyhiW1xk
8235,L'as du Falafel,"34, rue des Rosiers , Paris, 75004 , France",house of falafel,"34 Rue des Rosiers, 75004 Paris, France",ChIJVbiMv6Fv5kcRH7Rr_C9jebY,4.6,10,,places/ChIJVbiMv6Fv5kcRH7Rr_C9jebY/photos/AaVGc3lEpJYUKhv3TCI45HdkZjKldZijkHvKB5aH_P6l0PuKg6yAKVYtO-MrwIT_czQ-WSSfEsXT36ReEHIIt-pFGNN-B-NH5mWijBztGJInHNlyUu_rv6bC5AFuOuIDdi362L82NaPGSPuYz0XoayylbAvJcR01Y0cUPEdgZHcgq__-69vLPS433jk4F_EPyxZ5RrK3LSySTxPF5MYYLpDVnWc35dTf8tDaD1zKHPxudIv8psMD-E1cTvzG_OEj3TtvzBEmSEVqWMFhuMpYOBUvtCmKVfyp_nggabqVJHdFMrLLB4DaWTcKLvsNEEneu0_Xd_h8o0RqagqL_v2umny1AeRVWuzRSlUFBc3P2cH6Ak84JiG3f2FZco-bm7zHh23a2Zueiebv5eTt9x7dCT5xm82KqrxXoFbu1cA80ot0mH2h0w
8236,L'Inté Caffe,"122 Av. de Villiers, Paris, 75017, France",Restaurant l'Inté Caffé,"122 Av. de Villiers, 75017 Paris, France",ChIJoX7c2Mtv5kcRkycjyFNHRl8,4.3,502,01 40 07 03 90,places/ChIJoX7c2Mtv5kcRkycjyFNHRl8/photos/AaVGc3kZf1L8BqiU6U-5WtXiPSGglxJbSSlN5W_xow3OeJ1o5hxtGb2clAGVtjRfFx5Ik4mekt73Th2kv3z8CpCAsMsGVVS0GCDNUJBPCVTC20nj5nmbw7hlmchK49xM4PVUoUGQUcOaGnAan6eW99mMlrWNJnmfpt6_umqtFQlBIRMtwA4cHWyo0PX7nhyOwRKTBMYuiyRkcJxBI2PYSUcbQn1NFXgDVH5jHz8NG4vd7UtpQE5UcqbZT_8VHG1P8Mky4bo6IcExgUUyx-aZK9IczFzvTSIsvnz7rERctLXP_z3CIf2y4JqulLIpfvbbPW-RlD0csAkR8IUU2IK2ugEIxc5qyo-Q2dAHvjeEB7rCs3ixIXRIyX191VYdb2VOfzPdTVjVbEexWGVRT2d-yBD-g3vH06_qfFwPY5rVOPjF_8jbs8o
8237,La Délicieuse Belleville,"159 Rue de Belleville, Paris, 75019, France",La Délicieuse,"159 Rue de Belleville, 75019 Paris, France",ChIJPXd8_79t5kcRX3xs99z7dXI,4.3,131,01 42 01 29 29,places/ChIJPXd8_79t5kcRX3xs99z7dXI/photos/AaVGc3nTaOU1pTok6J8YetXHotw0TNqRQQXpEtK-YxPUe_Zx4YCTdcUYeKgH9Us_KBczvr3JhHGTJ5jNKyUE0Iycykk94Yfxn_95Fh2Bpj10vu3r_OaAkEyblbXSukgDDiKtsUefuTZ5hsU4JPtRuSI5oJAXatEF3AJ0qGtHOZTL5qw6orQYOi1BHTBmcJ9NezuHh7FClE7qGe5daVZab7WotSa7f2Knb4Jvu3Qbp2hwldPg8snPdfVfxHqqHHdInEh8ketEori8VfYXQI-BOiD-Cve5UKaA3m_dG6jI1BE00peaUh1kyzBeb6AbBpQKHLLGzUbwdPsSUUHZ08dpWIWVbHSrC6tzJkMH-bun7NcFTeQx_R_oOoYoZdKiwsN41uP5izO_Ye4x9gMGiHQ7QcxTG03IY_Rxb9XjN5tnZrnxLIH9Lw
8238,La Délicieuse Voltaire,"234, Boulevard Voltaire, Paris, 75011, France",La Délicieuse,"234 Bd Voltaire, 75011 Paris, France",ChIJBU9vwXRy5kcR8C-nmWjiz0o,3.7,553,01 40 24 26 26,places/ChIJBU9vwXRy5kcR8C-nmWjiz0o/photos/AaVGc3mZDANiZkoFN-QLIDij2XR-Ga14nIKj8_77wmcCfD6I4NgnBZIxKCCxEDY0st1U0yj_zInurY2ev7-ZQqYpIvG9TMnKsPimiYAmAaruc9h4LYEgJbNiKedOwPUfaNtMeJJg6U7EfQbQ4dfHHcU_O2373l6x30sPlaTinUgE6zVYeXNdHBw92SiTfsJWi1tmRz6Mqz4dNZrJW5e6t5x1vWRwzuZ0J9HIVcRWrfVfWwQfZcFiQFP-kbsivLdsL6SZI6s58hYKqKkHS2hA_KDGXZTjSDPPkePXuM4TW9v4Dev82lUbu82jKOnIfCWIACpN-H35rNpnTrvuKcH1gJdo4d-vgrv4Hb8Di7ZupOVAn23e2hwJ_QB_aOu9PJ_hNJxR8-jUwnUwvj2UlTUgrfld0ZYiQBxXmNvRaXC4C8hJhsHGMh4v
8239,La Kave du Fromager,"221 Bd Voltaire, Paris, 75011, France",La Kave du Fromager,"221 Bd Voltaire, 75011 Paris, France",ChIJWfYoy1Rz5kcR-LxN7VrPDVo,4.6,181,01 43 31 35 66,places/ChIJWfYoy1Rz5kcR-LxN7VrPDVo/photos/AaVGc3nAW9v792OhOFMdtk6_qKWrQQ-Yx-M4ZSX3Cdc0UBuBrx1EDDZ7gS06YdAmeqnYbErLvTRn6BlRRKjIKo8ctupOgEzYkDjMtZAH6UonwZrmbotzrgXTP1lHltB_qvAa7DF6eORnBNSde-XPUbUHc5_K0B6eRGnQXS8n3LKuFC6RXtaA20Qiex9aTfs5wSczc2OvLtx2EnAH_xsN45ukbF9Fn4LzJ8hEFggHeAyFiGkqm7UKjDvSAtEOWv-lPxCax2MBXh0iUq9UMWOYFYTNKT8JnXXntteEHpIU1rJ4Zln1YY9XFn9BTV7zFmtNira6fJ6qUE7vm-eqjQWsVfrQ4cQajJ56GbcbxogjK4Hb9KRapqvGyc2Hs378j9-jkRo0waHsxYyUDuYR-IhmNTK2mvyaD8s4iYiwMsKaMv46JXNPus3o
